"","species","covariate","mean_effect","lower_95","upper_95"
"265","Callosciurus phayrei","scale(Edge_density_1km)",0.195079128114777,-0.273534022661508,0.609114900688194
"266","Callosciurus phayrei","scale(Human_modification_1km)",-0.510066888350001,-1.43101957926265,0.295189433137391
"267","Callosciurus phayrei","scale(Patch_density_1km)",-0.322957767416458,-0.827202080143188,0.155121140773839
"268","Callosciurus phayrei","scale(Percent_of_forest_cover_1km)",0.199058675747436,-0.401668894202827,0.937353459288316
"269","Callosciurus phayrei","scale(annual_precipitation)",0.372947716813264,-0.121095203027795,0.937609824766864
"270","Callosciurus phayrei","scale(mean_temperature)",1.47912343542094,0.399445937156007,2.66493793542643
"271","Rusa unicolor","Regional_DivisionNorthwest",-1.21598344710278,-4.2676869430876,1.33221814672728
"272","Rusa unicolor","Regional_DivisionSouthwest",0.823486176120545,-1.40629205398747,3.08174182316283
"273","Rusa unicolor","riverOriginoutsideGLGS",-0.585432899820103,-1.99168964966714,0.727737318037266
"274","Rusa unicolor","scale(Edge_density_1km)",0.260065839306534,-0.171697419011555,0.655649731159463
"275","Rusa unicolor","scale(Human_modification_1km)",-0.296205051711463,-1.14829564792557,0.539556624421545
"276","Rusa unicolor","scale(Patch_density_1km)",-0.227487821733908,-0.715878929133959,0.257451044333072
"277","Rusa unicolor","scale(Percent_of_forest_cover_1km)",-0.00744641266240023,-0.568554769630484,0.610685611038449
"278","Rusa unicolor","scale(annual_precipitation)",0.333326371653306,-0.161431788829382,0.864729903836622
"279","Rusa unicolor","scale(mean_temperature)",0.873497520178239,-0.13375922333557,1.94805168640175
"280","Atherurus macrourus","Regional_DivisionNorthwest",-0.974387455676952,-3.30393559129724,1.12406611015046
"281","Atherurus macrourus","Regional_DivisionSouthwest",0.556805179862326,-1.03135680748251,2.01397231964036
"282","Atherurus macrourus","riverOriginoutsideGLGS",-1.87348228052542,-3.10992471031244,-0.726850476137556
"283","Atherurus macrourus","scale(Edge_density_1km)",0.216789671653084,-0.170294649116154,0.587640035051377
"284","Atherurus macrourus","scale(Human_modification_1km)",-0.10168537386859,-0.78269228078545,0.547458286415964
"285","Atherurus macrourus","scale(Patch_density_1km)",-0.0900437933105303,-0.486327832066334,0.340928617770408
"286","Atherurus macrourus","scale(Percent_of_forest_cover_1km)",-0.140530269027077,-0.627775924126732,0.359058831260596
"287","Atherurus macrourus","scale(annual_precipitation)",0.334493282881085,-0.140806438081733,0.826195879007237
"288","Atherurus macrourus","scale(mean_temperature)",1.00949629274204,0.217215036461129,1.8661402610927
"289","Callosciurus quinquestriatus","Regional_DivisionNorthwest",-0.95995508941671,-3.22643215045246,1.08150649342437
"290","Callosciurus quinquestriatus","Regional_DivisionSouthwest",2.21656061181118,0.413143332376647,3.98216893185996
"291","Callosciurus quinquestriatus","riverOriginoutsideGLGS",-0.739133383529193,-1.90386915143241,0.310883915754071
"292","Callosciurus quinquestriatus","scale(Edge_density_1km)",0.222005229400155,-0.187263991329312,0.608346572013531
"293","Callosciurus quinquestriatus","scale(Human_modification_1km)",-0.791559938816384,-1.63679101171521,-0.0172388438830628
"294","Callosciurus quinquestriatus","scale(Patch_density_1km)",-0.202403881973301,-0.61532043071581,0.234977694060174
"295","Callosciurus quinquestriatus","scale(Percent_of_forest_cover_1km)",-0.095986687603449,-0.644894391911386,0.386432897818925
"296","Callosciurus quinquestriatus","scale(annual_precipitation)",0.502311983623635,0.0370868701681783,1.04629859188478
"297","Callosciurus quinquestriatus","scale(mean_temperature)",0.675519472782052,-0.170505694816578,1.65123933392904
"298","Priapomys leonardi","Regional_DivisionNorthwest",-1.74512423605616,-4.4931850912725,0.67370965222937
"299","Priapomys leonardi","Regional_DivisionSouthwest",-2.35843960955334,-5.01745318616879,0.187341642660655
"300","Priapomys leonardi","riverOriginoutsideGLGS",-0.483919427268793,-1.89771817268378,0.916352952827357
"301","Priapomys leonardi","scale(Edge_density_1km)",0.309377442956412,-0.114957682285802,0.73431486126184
"302","Priapomys leonardi","scale(Human_modification_1km)",-0.186162916901519,-1.14811736072973,0.700395910510228
"303","Priapomys leonardi","scale(Patch_density_1km)",-0.257006728591591,-0.800893729321854,0.269463055551927
"304","Priapomys leonardi","scale(Percent_of_forest_cover_1km)",0.0239421798513692,-0.590465705823097,0.7087532829867
"305","Priapomys leonardi","scale(annual_precipitation)",0.300684238816399,-0.213490213040386,0.868390260942422
"306","Priapomys leonardi","scale(mean_temperature)",-0.0224452359552034,-1.37761229178234,1.34056096460493
"307","Eonycteris spelaea","Regional_DivisionNorthwest",-0.981785163040996,-3.94441449308499,1.57960076390144
"308","Eonycteris spelaea","Regional_DivisionSouthwest",0.502490991409554,-1.67744360892381,2.85597976280851
"309","Eonycteris spelaea","riverOriginoutsideGLGS",-0.89021840875075,-2.37517826232455,0.345410609118133
"310","Eonycteris spelaea","scale(Edge_density_1km)",0.241497447617871,-0.169356478340416,0.670924290372019
"311","Eonycteris spelaea","scale(Human_modification_1km)",-0.154504278638327,-1.0300615503934,0.686251102764929
"312","Eonycteris spelaea","scale(Patch_density_1km)",-0.291135048908925,-0.834254823151446,0.166082915798776
"313","Eonycteris spelaea","scale(Percent_of_forest_cover_1km)",0.10486343827802,-0.464246187891619,0.803118891750906
"314","Eonycteris spelaea","scale(annual_precipitation)",0.309069047210544,-0.213316949627607,0.861482370027507
"315","Eonycteris spelaea","scale(mean_temperature)",1.88570267126106,0.708772745332207,3.17551267372989
"316","Miniopterus fuliginosus","Regional_DivisionNorthwest",-1.30453755989306,-4.28098690173207,1.23702104717851
"317","Miniopterus fuliginosus","Regional_DivisionSouthwest",1.07026212671817,-0.773814003926134,3.04021957480226
"318","Miniopterus fuliginosus","riverOriginoutsideGLGS",-0.841054422856548,-2.07254780991792,0.404436724856073
"319","Miniopterus fuliginosus","scale(Edge_density_1km)",0.313910559192976,-0.0947323222959708,0.72949413594698
"320","Miniopterus fuliginosus","scale(Human_modification_1km)",0.384174240298006,-0.41595953448399,1.21569338581255
"321","Miniopterus fuliginosus","scale(Patch_density_1km)",-0.00902755351687752,-0.454872220174738,0.515636120309063
"322","Miniopterus fuliginosus","scale(Percent_of_forest_cover_1km)",-0.28078627233709,-0.910314861339562,0.249518027363603
"323","Miniopterus fuliginosus","scale(annual_precipitation)",0.112150367073481,-0.4740185391607,0.601110620890233
"324","Miniopterus fuliginosus","scale(mean_temperature)",0.194256186008363,-0.87208103115844,1.36067041406183
"325","Dremomys lokriah","Regional_DivisionNorthwest",-0.799469955182213,-2.85739296777571,1.06501985262249
"326","Dremomys lokriah","Regional_DivisionSouthwest",-1.28949024841154,-2.86182213045098,0.258833762851243
"327","Dremomys lokriah","riverOriginoutsideGLGS",-0.745915954058442,-1.86077877127426,0.246628525811365
"328","Dremomys lokriah","scale(Edge_density_1km)",0.349580760164536,-0.016193975556323,0.755076085581244
"329","Dremomys lokriah","scale(Human_modification_1km)",-0.0482577196975705,-0.744723990858762,0.636714113939793
"330","Dremomys lokriah","scale(Patch_density_1km)",-0.104414490377757,-0.54044899350527,0.333088104439181
"331","Dremomys lokriah","scale(Percent_of_forest_cover_1km)",0.031118058898373,-0.497616437243568,0.591319567907341
"332","Dremomys lokriah","scale(annual_precipitation)",0.333742472364139,-0.129674730432318,0.830100186138717
"333","Dremomys lokriah","scale(mean_temperature)",-0.0214702296587482,-0.88500695272481,0.852255731095317
"334","Chodsigoa parca","Regional_DivisionNorthwest",-1.57720894649626,-4.53726864961063,0.86868601337141
"335","Chodsigoa parca","Regional_DivisionSouthwest",-2.1657364088314,-5.06444546108754,0.366392243290207
"336","Chodsigoa parca","riverOriginoutsideGLGS",-0.910961552097323,-2.42658791570209,0.459057990381009
"337","Chodsigoa parca","scale(Edge_density_1km)",0.328637088994275,-0.093686347513845,0.747331012597318
"338","Chodsigoa parca","scale(Human_modification_1km)",-0.121880716302646,-1.00426052164428,0.793698250035802
"339","Chodsigoa parca","scale(Patch_density_1km)",-0.190977413969248,-0.711637413715366,0.309927961982618
"340","Chodsigoa parca","scale(Percent_of_forest_cover_1km)",-0.0128312323274065,-0.62699887158766,0.649743952367017
"341","Chodsigoa parca","scale(annual_precipitation)",0.247971887615016,-0.292220060332404,0.751416780575038
"342","Chodsigoa parca","scale(mean_temperature)",0.214751549309695,-1.14374903202742,1.55578976834359
"343","Neotetracus sinensis","Regional_DivisionNorthwest",-1.65966076208043,-4.46363516957228,0.784353484144219
"344","Neotetracus sinensis","Regional_DivisionSouthwest",1.6819749617879,-0.421287421415721,3.8562679883123
"345","Neotetracus sinensis","riverOriginoutsideGLGS",-0.737416263625081,-2.04111145028979,0.509908969641057
"346","Neotetracus sinensis","scale(Edge_density_1km)",0.247664075709035,-0.171161678495761,0.637506907902865
"347","Neotetracus sinensis","scale(Human_modification_1km)",0.0319859397217153,-0.77819709442783,0.892278630773401
"348","Neotetracus sinensis","scale(Patch_density_1km)",-0.220720877667795,-0.7282997232401,0.246438082893411
"349","Neotetracus sinensis","scale(Percent_of_forest_cover_1km)",-0.137597361777535,-0.723540667941199,0.440588348444807
"350","Neotetracus sinensis","scale(annual_precipitation)",0.255612022845011,-0.257313257201155,0.724368163333789
"351","Neotetracus sinensis","scale(mean_temperature)",-0.866169247443464,-2.03331787625765,0.213293582924969
"352","Pipistrellus tenuis","Regional_DivisionNorthwest",-0.299500110003309,-2.67151988706111,2.00525109021121
"353","Pipistrellus tenuis","Regional_DivisionSouthwest",-0.426434739611099,-2.1887262716896,1.29917468493497
"354","Pipistrellus tenuis","riverOriginoutsideGLGS",-0.663778565845986,-1.79648626912887,0.519942966292208
"355","Pipistrellus tenuis","scale(Edge_density_1km)",0.245742148660058,-0.163570333310574,0.641138707808331
"356","Pipistrellus tenuis","scale(Human_modification_1km)",0.258612836300867,-0.482694832595346,1.07003118798382
"357","Pipistrellus tenuis","scale(Patch_density_1km)",0.147319266412336,-0.305506498857207,0.714312377017514
"358","Pipistrellus tenuis","scale(Percent_of_forest_cover_1km)",-0.135347500522119,-0.675028618629977,0.352026063085676
"359","Pipistrellus tenuis","scale(annual_precipitation)",0.333144699687165,-0.149234914805932,0.844493436221115
"360","Pipistrellus tenuis","scale(mean_temperature)",1.36629000611349,0.370629443399255,2.49854722144627
"361","Crocidura attenuata","Regional_DivisionNorthwest",-2.26731896743914,-4.93308038674736,-0.0411682302190508
"362","Crocidura attenuata","Regional_DivisionSouthwest",0.123676037563907,-1.27206350766709,1.62973604622414
"363","Crocidura attenuata","riverOriginoutsideGLGS",-0.391991743583628,-1.39564169207753,0.618154284364353
"364","Crocidura attenuata","scale(Edge_density_1km)",0.371490117331897,0.00119046697791947,0.745038717854915
"365","Crocidura attenuata","scale(Human_modification_1km)",0.202832699725089,-0.495689848151228,0.933019843200714
"366","Crocidura attenuata","scale(Patch_density_1km)",-0.189588046389273,-0.625608109313512,0.270932164216581
"367","Crocidura attenuata","scale(Percent_of_forest_cover_1km)",0.0411316686472926,-0.452182609134794,0.560615326169344
"368","Crocidura attenuata","scale(annual_precipitation)",0.306210617276566,-0.148065172569755,0.779668035818724
"369","Crocidura attenuata","scale(mean_temperature)",0.551733447712651,-0.260968657250558,1.5234734848068
"370","Niviventer excelsior","Regional_DivisionNorthwest",-1.62777849274649,-3.9223745339237,0.51755954864113
"371","Niviventer excelsior","Regional_DivisionSouthwest",-1.36357904583346,-3.46506325807362,0.69493602770285
"372","Niviventer excelsior","riverOriginoutsideGLGS",0.0951886483188243,-1.10995812927475,1.46186681967401
"373","Niviventer excelsior","scale(Edge_density_1km)",0.286332531182675,-0.145618259293337,0.70371297789925
"374","Niviventer excelsior","scale(Human_modification_1km)",-0.166561399075601,-1.06770171525,0.680149481756616
"375","Niviventer excelsior","scale(Patch_density_1km)",-0.233598434929484,-0.757232048372372,0.235752164197005
"376","Niviventer excelsior","scale(Percent_of_forest_cover_1km)",0.0477771328769362,-0.564031914085555,0.753111553803428
"377","Niviventer excelsior","scale(annual_precipitation)",0.293781466298533,-0.20945023016231,0.78858092110065
"378","Niviventer excelsior","scale(mean_temperature)",-0.945111467436008,-2.13450946918425,0.211279889888136
"379","Naemorhedus evansi","Regional_DivisionNorthwest",1.20418229275708,-0.871044896335482,3.70631134318877
"380","Naemorhedus evansi","Regional_DivisionSouthwest",-2.16270358078049,-4.87340088261221,0.200342469852826
"381","Naemorhedus evansi","riverOriginoutsideGLGS",-0.00665003440743325,-1.23401975351001,1.30090176650413
"382","Naemorhedus evansi","scale(Edge_density_1km)",0.181066867764915,-0.261210491172106,0.575068304055668
"383","Naemorhedus evansi","scale(Human_modification_1km)",-0.365349665464641,-1.26783985666762,0.487704628258245
"384","Naemorhedus evansi","scale(Patch_density_1km)",-0.242164423252419,-0.767757875063483,0.270695424330336
"385","Naemorhedus evansi","scale(Percent_of_forest_cover_1km)",0.0859541541716022,-0.531615692506516,0.812898500158016
"386","Naemorhedus evansi","scale(annual_precipitation)",0.326429089289342,-0.145685195773665,0.835108860395302
"387","Naemorhedus evansi","scale(mean_temperature)",-0.705614778680798,-1.86346552486052,0.437804576793281
"388","Niviventer niviventer","Regional_DivisionNorthwest",-0.766352874317782,-2.73116826841044,1.21984790289331
"389","Niviventer niviventer","Regional_DivisionSouthwest",0.107120757446043,-1.57271110140024,1.78812725253382
"390","Niviventer niviventer","riverOriginoutsideGLGS",-0.536756836207119,-1.67870449315794,0.502133329920692
"391","Niviventer niviventer","scale(Edge_density_1km)",0.316884267221405,-0.0640593922854477,0.70743569140289
"392","Niviventer niviventer","scale(Human_modification_1km)",-0.584515015931769,-1.46002358444412,0.166965024157959
"393","Niviventer niviventer","scale(Patch_density_1km)",-0.268913673803949,-0.752026680090695,0.180270920181582
"394","Niviventer niviventer","scale(Percent_of_forest_cover_1km)",0.121652648800518,-0.417265434793198,0.745647320959974
"395","Niviventer niviventer","scale(annual_precipitation)",0.512965993852326,0.0549766760686966,1.04614351759493
"396","Niviventer niviventer","scale(mean_temperature)",-0.55258296975401,-1.42938223466736,0.304262257640314
"397","Myotis muricola","Regional_DivisionNorthwest",-1.15542635232923,-3.4579911895095,0.942534793303992
"398","Myotis muricola","Regional_DivisionSouthwest",0.0231930277186369,-1.76970032544088,1.89798451313505
"399","Myotis muricola","riverOriginoutsideGLGS",-0.76865585446072,-1.9692244624871,0.384706950098578
"400","Myotis muricola","scale(Edge_density_1km)",0.213729633064432,-0.1918982423022,0.59468639274555
"401","Myotis muricola","scale(Human_modification_1km)",0.167285330796853,-0.585525613940861,0.990577735737334
"402","Myotis muricola","scale(Patch_density_1km)",-0.4362349483975,-0.933405915090668,0.038866463597486
"403","Myotis muricola","scale(Percent_of_forest_cover_1km)",-0.224063210086843,-0.81216404881706,0.289329204519206
"404","Myotis muricola","scale(annual_precipitation)",0.416360122092757,-0.0546322407269128,0.950747987350304
"405","Myotis muricola","scale(mean_temperature)",0.84973257568162,-0.131448798002544,2.02054911526485
"406","Oryctolagus cuniculus","Regional_DivisionNorthwest",0.139352472709267,-2.10079764866053,2.67643648471114
"407","Oryctolagus cuniculus","Regional_DivisionSouthwest",0.697247991841316,-1.20120780870232,2.80205170791922
"408","Oryctolagus cuniculus","riverOriginoutsideGLGS",0.681978376585807,-0.589432138910581,2.16076012636018
"409","Oryctolagus cuniculus","scale(Edge_density_1km)",0.36607829305039,-0.010650222566406,0.774091683485502
"410","Oryctolagus cuniculus","scale(Human_modification_1km)",-0.066661177641429,-0.858518096936393,0.77515028501194
"411","Oryctolagus cuniculus","scale(Patch_density_1km)",-0.225547939876202,-0.749162801078161,0.255676730095893
"412","Oryctolagus cuniculus","scale(Percent_of_forest_cover_1km)",-0.235904307838471,-0.92711994088854,0.328189195048073
"413","Oryctolagus cuniculus","scale(annual_precipitation)",0.289578456221107,-0.190722475356333,0.776545182583366
"414","Oryctolagus cuniculus","scale(mean_temperature)",-0.210920713637642,-1.35310017536793,0.977177299152026
"415","Tupaia belangeri","Regional_DivisionNorthwest",-0.692640767545609,-2.80396121623239,1.2885367572486
"416","Tupaia belangeri","Regional_DivisionSouthwest",-0.274943861565373,-1.89554379965986,1.21726485587245
"417","Tupaia belangeri","riverOriginoutsideGLGS",-0.510923347749703,-1.60242062361556,0.520871504301615
"418","Tupaia belangeri","scale(Edge_density_1km)",0.245372861734281,-0.154385506011082,0.631961251073031
"419","Tupaia belangeri","scale(Human_modification_1km)",-0.0657929142811931,-0.742869152893176,0.613594770241215
"420","Tupaia belangeri","scale(Patch_density_1km)",-0.0909710289302376,-0.491880632193004,0.357017054007716
"421","Tupaia belangeri","scale(Percent_of_forest_cover_1km)",-0.175048857937309,-0.679541217473679,0.340906150439211
"422","Tupaia belangeri","scale(annual_precipitation)",0.216226692348393,-0.233696024523443,0.666143414207688
"423","Tupaia belangeri","scale(mean_temperature)",0.972126178155274,0.122128490647831,1.98405150660931
"424","Hylopetes alboniger","Regional_DivisionNorthwest",-0.862713461643174,-3.26267223448772,1.39670490707
"425","Hylopetes alboniger","Regional_DivisionSouthwest",-2.41727529093653,-4.37638132560777,-0.519951825475345
"426","Hylopetes alboniger","riverOriginoutsideGLGS",-0.723828754118142,-1.9772035090145,0.486984520908768
"427","Hylopetes alboniger","scale(Edge_density_1km)",0.304836259472726,-0.100739888644177,0.7435701842255
"428","Hylopetes alboniger","scale(Human_modification_1km)",0.126819698265196,-0.691907576063978,0.957438156888497
"429","Hylopetes alboniger","scale(Patch_density_1km)",-0.158180746828578,-0.6317021564197,0.337063449348408
"430","Hylopetes alboniger","scale(Percent_of_forest_cover_1km)",0.20089414575041,-0.386916511148702,0.882133650069175
"431","Hylopetes alboniger","scale(annual_precipitation)",0.270278597129799,-0.249032008107207,0.765969964830029
"432","Hylopetes alboniger","scale(mean_temperature)",1.28467651126082,0.246280988098177,2.48588765515609
"433","Sorex cylindricauda","Regional_DivisionNorthwest",-0.993009862293764,-3.40909979975351,1.29516436515406
"434","Sorex cylindricauda","Regional_DivisionSouthwest",-2.00714069478134,-4.71763465593909,0.400772788170614
"435","Sorex cylindricauda","riverOriginoutsideGLGS",0.419888128556685,-0.91690949402992,1.88851285361802
"436","Sorex cylindricauda","scale(Edge_density_1km)",0.326300041213588,-0.0890876006942025,0.760461755546843
"437","Sorex cylindricauda","scale(Human_modification_1km)",-0.0766117590938454,-0.947198143630833,0.837153826391464
"438","Sorex cylindricauda","scale(Patch_density_1km)",-0.164076242230842,-0.685401464491536,0.37192186697862
"439","Sorex cylindricauda","scale(Percent_of_forest_cover_1km)",-0.0114075470607205,-0.638914362989512,0.675118394115151
"440","Sorex cylindricauda","scale(annual_precipitation)",0.253032998168975,-0.264927882826669,0.748679580089104
"441","Sorex cylindricauda","scale(mean_temperature)",-0.791995391770082,-2.14006466079992,0.541159107269707
"442","Muntiacus vaginalis","Regional_DivisionNorthwest",0.374649909441735,-1.48294625780205,2.44940667770058
"443","Muntiacus vaginalis","Regional_DivisionSouthwest",-0.196977370328027,-1.74058991931531,1.3241484009427
"444","Muntiacus vaginalis","riverOriginoutsideGLGS",-0.312351518076681,-1.24806398064441,0.634550918015552
"445","Muntiacus vaginalis","scale(Edge_density_1km)",0.34342905087549,-0.0134218576517303,0.723552175222452
"446","Muntiacus vaginalis","scale(Human_modification_1km)",-0.279415302809924,-0.951940783457707,0.391320852682448
"447","Muntiacus vaginalis","scale(Patch_density_1km)",-0.0439063628582454,-0.434925667981892,0.396554219425648
"448","Muntiacus vaginalis","scale(Percent_of_forest_cover_1km)",-0.192435768846803,-0.696748627948356,0.281622706765478
"449","Muntiacus vaginalis","scale(annual_precipitation)",0.262988382215872,-0.160262263722594,0.68626590379145
"450","Muntiacus vaginalis","scale(mean_temperature)",0.221831952594292,-0.5007881366296,0.97372535395849
"451","Rhinolophus affinis","Regional_DivisionNorthwest",-0.414104258686039,-2.69779352989923,1.92087938345475
"452","Rhinolophus affinis","Regional_DivisionSouthwest",0.176186854663247,-1.76790283178856,2.13736756763827
"453","Rhinolophus affinis","riverOriginoutsideGLGS",0.0258891253513693,-1.26009161046643,1.37960217555531
"454","Rhinolophus affinis","scale(Edge_density_1km)",0.230921676438344,-0.19341207122155,0.618378652488127
"455","Rhinolophus affinis","scale(Human_modification_1km)",-0.0485337946967332,-0.781585179610313,0.73457991725622
"456","Rhinolophus affinis","scale(Patch_density_1km)",-0.196587741383188,-0.69788452321304,0.286826217116758
"457","Rhinolophus affinis","scale(Percent_of_forest_cover_1km)",-0.304573897955448,-0.943317499968726,0.233916414163834
"458","Rhinolophus affinis","scale(annual_precipitation)",0.460561587882063,-0.0214095983486124,1.01702237550941
"459","Rhinolophus affinis","scale(mean_temperature)",-0.0496471031946141,-1.0472709959524,1.02389704401944
"460","Sphaerias blanfordi","Regional_DivisionNorthwest",-0.82877783221094,-3.33118666058282,1.56385105114364
"461","Sphaerias blanfordi","Regional_DivisionSouthwest",-0.779591065232952,-2.90906866019428,1.38113774595429
"462","Sphaerias blanfordi","riverOriginoutsideGLGS",-0.712664138133772,-2.17364403926617,0.654222805586486
"463","Sphaerias blanfordi","scale(Edge_density_1km)",0.229935192812316,-0.246379590192704,0.644901084946591
"464","Sphaerias blanfordi","scale(Human_modification_1km)",-0.241522606271079,-1.14606018409343,0.622889868351513
"465","Sphaerias blanfordi","scale(Patch_density_1km)",-0.209353464283103,-0.731765325350673,0.297801700891822
"466","Sphaerias blanfordi","scale(Percent_of_forest_cover_1km)",0.0554112696249069,-0.5212684545526,0.734435870022842
"467","Sphaerias blanfordi","scale(annual_precipitation)",0.415044827255708,-0.0953171306170704,0.967535738468385
"468","Sphaerias blanfordi","scale(mean_temperature)",0.032615517919853,-1.20791259606791,1.30307478891649
"469","Cuon alpinus","Regional_DivisionNorthwest",-0.00455431268116987,-1.81596246578841,1.89083477896927
"470","Cuon alpinus","Regional_DivisionSouthwest",-0.921751289461214,-2.40346591624366,0.555417249273188
"471","Cuon alpinus","riverOriginoutsideGLGS",0.0210928152004355,-0.955222444246262,1.03129345717091
"472","Cuon alpinus","scale(Edge_density_1km)",0.367013555984854,0.00518847332550715,0.747392284397786
"473","Cuon alpinus","scale(Human_modification_1km)",0.292570812962806,-0.378528882732257,0.975207656099959
"474","Cuon alpinus","scale(Patch_density_1km)",-0.35711303847023,-0.835228980624024,0.0480629404160338
"475","Cuon alpinus","scale(Percent_of_forest_cover_1km)",-0.306917998798125,-0.840104674325044,0.195088373119933
"476","Cuon alpinus","scale(annual_precipitation)",0.232117873390288,-0.190731723779438,0.658605604256952
"477","Cuon alpinus","scale(mean_temperature)",-0.701007420418819,-1.5025222691298,0.100030133677311
"478","Equus asinus","Regional_DivisionNorthwest",-0.456526443783339,-2.65131246126025,1.86171670275468
"479","Equus asinus","Regional_DivisionSouthwest",1.81703376698445,-0.10121197897863,3.91238402496271
"480","Equus asinus","riverOriginoutsideGLGS",-0.694854557629291,-1.94392948941885,0.456861869749033
"481","Equus asinus","scale(Edge_density_1km)",0.32222066114159,-0.0797894973086955,0.729948049675262
"482","Equus asinus","scale(Human_modification_1km)",0.0642104406664369,-0.719597276432032,0.902003803305927
"483","Equus asinus","scale(Patch_density_1km)",-0.170662997917887,-0.670798262517813,0.301965060408252
"484","Equus asinus","scale(Percent_of_forest_cover_1km)",-0.0442056593141201,-0.607840371303623,0.520079568603894
"485","Equus asinus","scale(annual_precipitation)",0.175913142239742,-0.320453922724939,0.653948002615999
"486","Equus asinus","scale(mean_temperature)",-0.511792863044632,-1.5235988532865,0.42912662409286
"487","Leopoldamys edwardsi","Regional_DivisionNorthwest",-1.01129459978044,-3.00334402874279,0.935477395096927
"488","Leopoldamys edwardsi","Regional_DivisionSouthwest",-1.74920540435985,-3.4318600944681,-0.130735711885314
"489","Leopoldamys edwardsi","riverOriginoutsideGLGS",-1.70843691732426,-2.89599959790907,-0.650229748330744
"490","Leopoldamys edwardsi","scale(Edge_density_1km)",0.307741872581466,-0.108441517611593,0.70531043507048
"491","Leopoldamys edwardsi","scale(Human_modification_1km)",-0.734857492254912,-1.57651935422895,0.0482934993135362
"492","Leopoldamys edwardsi","scale(Patch_density_1km)",-0.373264287805454,-0.867349933698072,0.0898410128029223
"493","Leopoldamys edwardsi","scale(Percent_of_forest_cover_1km)",0.255506461381709,-0.296789637257132,0.949315516303188
"494","Leopoldamys edwardsi","scale(annual_precipitation)",0.30011024241782,-0.151269827312625,0.733601340693564
"495","Leopoldamys edwardsi","scale(mean_temperature)",0.40185697429537,-0.416123923161017,1.25268919895953
"496","Eupetaurus nivamons","Regional_DivisionNorthwest",-0.348846250767904,-2.65517524772779,1.96841443912353
"497","Eupetaurus nivamons","Regional_DivisionSouthwest",-1.60369987558109,-4.56255553053002,0.922302618265025
"498","Eupetaurus nivamons","riverOriginoutsideGLGS",-0.818932496920392,-2.32049081742844,0.601235420945338
"499","Eupetaurus nivamons","scale(Edge_density_1km)",0.325801946050227,-0.0925037993262618,0.7698241739169
"500","Eupetaurus nivamons","scale(Human_modification_1km)",-0.400525437256604,-1.43533290148051,0.509087131830961
"501","Eupetaurus nivamons","scale(Patch_density_1km)",-0.10036118428794,-0.640402588739672,0.441610769731233
"502","Eupetaurus nivamons","scale(Percent_of_forest_cover_1km)",-0.0357766954219784,-0.699510403783649,0.630346246815112
"503","Eupetaurus nivamons","scale(annual_precipitation)",0.274175202829196,-0.249720166693953,0.804294128595468
"504","Eupetaurus nivamons","scale(mean_temperature)",-0.867590034772209,-2.39298074391577,0.487982831012818
"505","Bos taurus","Regional_DivisionNorthwest",0.0415912926351034,-2.16301804660457,2.44392590687077
"506","Bos taurus","Regional_DivisionSouthwest",2.04283815070056,-0.160781478626143,4.57246982592566
"507","Bos taurus","riverOriginoutsideGLGS",-0.367930726074251,-1.66650689032972,1.00433979578671
"508","Bos taurus","scale(Edge_density_1km)",0.310309875926063,-0.107469239975387,0.745850217602459
"509","Bos taurus","scale(Human_modification_1km)",-0.0572016203901313,-0.921923939947322,0.857932392407046
"510","Bos taurus","scale(Patch_density_1km)",-0.143557262569102,-0.645282072958341,0.390978341025081
"511","Bos taurus","scale(Percent_of_forest_cover_1km)",-0.170597645483474,-0.847812926533838,0.483433134542521
"512","Bos taurus","scale(annual_precipitation)",0.269841221238706,-0.236642193259978,0.765560298846924
"513","Bos taurus","scale(mean_temperature)",0.319465106507713,-0.850147004292711,1.59538506264229
"514","Hylomys suillus","Regional_DivisionNorthwest",-1.05540973840962,-3.95595771066398,1.55475367545295
"515","Hylomys suillus","Regional_DivisionSouthwest",0.363366882282656,-2.09558491446003,2.98633666495348
"516","Hylomys suillus","riverOriginoutsideGLGS",-0.163907047452539,-1.57425769208467,1.36402235897297
"517","Hylomys suillus","scale(Edge_density_1km)",0.273932416465904,-0.147864672535358,0.696232685893753
"518","Hylomys suillus","scale(Human_modification_1km)",0.25730482852305,-0.622992052568006,1.20521429069836
"519","Hylomys suillus","scale(Patch_density_1km)",-0.143673610217393,-0.65960899866487,0.391059935151396
"520","Hylomys suillus","scale(Percent_of_forest_cover_1km)",-0.0772841021076469,-0.701605376024503,0.520775935793153
"521","Hylomys suillus","scale(annual_precipitation)",0.266852559510977,-0.266122197706245,0.777362369183222
"522","Hylomys suillus","scale(mean_temperature)",0.235928618664072,-1.24091848159899,1.75484540831282
"523","Rhinolophus yunnanensis","Regional_DivisionNorthwest",-0.444014784473536,-2.89837147343482,1.83067104239419
"524","Rhinolophus yunnanensis","Regional_DivisionSouthwest",-2.3949251743678,-5.09804380253315,-0.024552748077127
"525","Rhinolophus yunnanensis","riverOriginoutsideGLGS",-0.518884315911623,-1.92151171525503,0.873085889754632
"526","Rhinolophus yunnanensis","scale(Edge_density_1km)",0.330101445121838,-0.104294236552949,0.774664514211893
"527","Rhinolophus yunnanensis","scale(Human_modification_1km)",-0.0188330748990628,-0.857798728118122,0.851555243817582
