"","Mean Lophura nycthemera","Mean Phalacrocorax carbo","Mean Anser anser","Mean Luscinia svecica","Mean Lophophorus impejanus","Mean Enicurus maculatus","Mean Tragopan termminckii","Mean Troglodytes troglodytes","Mean Ithaginis cruentus","Mean Culicicapa ceylonensis","Mean Ixos mcclellandii","Mean Cinclus pallasii","Mean Sitta nagaensis","Mean Pomatorhinus ochraceiceps","Mean Lonchura striata","Mean Dicrurus leucophaeus","Mean Charadrius dubius","Mean Treron curvirostra","Mean Hirundo rustica","Mean Myophonus caeruleus","Mean Tarsiger rufilatus","Mean Niltava davidi","Mean Turdinus brevicaudatus","Mean Treron sphenura","Mean Dicrurus hottentottus","Mean Streptopelia orientalis","Mean Chloropsis hardwickii","Mean Schoeniparus castaneceps","Mean Pycnonotus melanicterus","Mean Amaurornis phoenicurus","Mean Niltava sundara","Mean Vanellus cinereus","Mean Gallinula chloropus","Mean Bubulcus ibis","Mean Phasianus colchicus","Mean Ceyx erithaca","Mean Aerodramus brevirostris","Mean Psilopogon virens","Mean Zapornia fusca","Mean Hirundapus caudacutus","Mean Trochalopteron subunicolor","Mean Bambusicola fytchii","Mean Emberiza rutila","Mean Arborophila rufogularis","Mean Babax lanceolatus","Mean Sylviparus modestus","Mean Machlolophus spilonotus","Mean Ficedula hyperythra","Mean Rostratula benghalensis","Mean Halcyon smyrnensis","Mean Alcedo atthis","Mean Ardea intermedia","Mean Columba hodgsonii","Mean Parus monticolus","Mean Psilopogon franklinii","Mean Chelidorhynx hypoxanthus","Mean Muscicapa sibirica","Mean Myzornis pyrrhoura","Mean Terpsiphone paradisi","Mean Chalcophaps indica","Mean Lophophorus sclateri","Mean Gallus gallus","Mean Aethopyga nipalensis","Mean Pteruthius melanotis","Mean Anas platyrhynchos","Mean Egretta garzetta","Mean Dicrurus macrocercus","Mean Liocichla phoenicea","Mean Rhipidura albicollis","Mean Otus lettia","Mean Dicaeum concolor","Mean Corvus corone","Mean Heterophasia pulchella","Mean Seicercus valentini","Mean Garrulax cineraceus","Mean Delichon urbicum","Mean Trochalopteron erythrocephalus","Mean Emberiza tristrami","Mean Jabouilleia danjoui","Mean Mergus merganser","Mean Procarduelis nipalensis","Mean Emberiza fucata","Mean Dendrocitta formosae","Mean Accipiter nisus","Mean Eumyias thalassinus","Mean Niltava grandis","Mean Cyornis rubeculoides","Mean Anas crecca","Mean Tarsiger cyanurus","lower95CI Lophura nycthemera","lower95CI Phalacrocorax carbo","lower95CI Anser anser","lower95CI Luscinia svecica","lower95CI Lophophorus impejanus","lower95CI Enicurus maculatus","lower95CI Tragopan termminckii","lower95CI Troglodytes troglodytes","lower95CI Ithaginis cruentus","lower95CI Culicicapa ceylonensis","lower95CI Ixos mcclellandii","lower95CI Cinclus pallasii","lower95CI Sitta nagaensis","lower95CI Pomatorhinus ochraceiceps","lower95CI Lonchura striata","lower95CI Dicrurus leucophaeus","lower95CI Charadrius dubius","lower95CI Treron curvirostra","lower95CI Hirundo rustica","lower95CI Myophonus caeruleus","lower95CI Tarsiger rufilatus","lower95CI Niltava davidi","lower95CI Turdinus brevicaudatus","lower95CI Treron sphenura","lower95CI Dicrurus hottentottus","lower95CI Streptopelia orientalis","lower95CI Chloropsis hardwickii","lower95CI Schoeniparus castaneceps","lower95CI Pycnonotus melanicterus","lower95CI Amaurornis phoenicurus","lower95CI Niltava sundara","lower95CI Vanellus cinereus","lower95CI Gallinula chloropus","lower95CI Bubulcus ibis","lower95CI Phasianus colchicus","lower95CI Ceyx erithaca","lower95CI Aerodramus brevirostris","lower95CI Psilopogon virens","lower95CI Zapornia fusca","lower95CI Hirundapus caudacutus","lower95CI Trochalopteron subunicolor","lower95CI Bambusicola fytchii","lower95CI Emberiza rutila","lower95CI Arborophila rufogularis","lower95CI Babax lanceolatus","lower95CI Sylviparus modestus","lower95CI Machlolophus spilonotus","lower95CI Ficedula hyperythra","lower95CI Rostratula benghalensis","lower95CI Halcyon smyrnensis","lower95CI Alcedo atthis","lower95CI Ardea intermedia","lower95CI Columba hodgsonii","lower95CI Parus monticolus","lower95CI Psilopogon franklinii","lower95CI Chelidorhynx hypoxanthus","lower95CI Muscicapa sibirica","lower95CI Myzornis pyrrhoura","lower95CI Terpsiphone paradisi","lower95CI Chalcophaps indica","lower95CI Lophophorus sclateri","lower95CI Gallus gallus","lower95CI Aethopyga nipalensis","lower95CI Pteruthius melanotis","lower95CI Anas platyrhynchos","lower95CI Egretta garzetta","lower95CI Dicrurus macrocercus","lower95CI Liocichla phoenicea","lower95CI Rhipidura albicollis","lower95CI Otus lettia","lower95CI Dicaeum concolor","lower95CI Corvus corone","lower95CI Heterophasia pulchella","lower95CI Seicercus valentini","lower95CI Garrulax cineraceus","lower95CI Delichon urbicum","lower95CI Trochalopteron erythrocephalus","lower95CI Emberiza tristrami","lower95CI Jabouilleia danjoui","lower95CI Mergus merganser","lower95CI Procarduelis nipalensis","lower95CI Emberiza fucata","lower95CI Dendrocitta formosae","lower95CI Accipiter nisus","lower95CI Eumyias thalassinus","lower95CI Niltava grandis","lower95CI Cyornis rubeculoides","lower95CI Anas crecca","lower95CI Tarsiger cyanurus","upper95CI Lophura nycthemera","upper95CI Phalacrocorax carbo","upper95CI Anser anser","upper95CI Luscinia svecica","upper95CI Lophophorus impejanus","upper95CI Enicurus maculatus","upper95CI Tragopan termminckii","upper95CI Troglodytes troglodytes","upper95CI Ithaginis cruentus","upper95CI Culicicapa ceylonensis","upper95CI Ixos mcclellandii","upper95CI Cinclus pallasii","upper95CI Sitta nagaensis","upper95CI Pomatorhinus ochraceiceps","upper95CI Lonchura striata","upper95CI Dicrurus leucophaeus","upper95CI Charadrius dubius","upper95CI Treron curvirostra","upper95CI Hirundo rustica","upper95CI Myophonus caeruleus","upper95CI Tarsiger rufilatus","upper95CI Niltava davidi","upper95CI Turdinus brevicaudatus","upper95CI Treron sphenura","upper95CI Dicrurus hottentottus","upper95CI Streptopelia orientalis","upper95CI Chloropsis hardwickii","upper95CI Schoeniparus castaneceps","upper95CI Pycnonotus melanicterus","upper95CI Amaurornis phoenicurus","upper95CI Niltava sundara","upper95CI Vanellus cinereus","upper95CI Gallinula chloropus","upper95CI Bubulcus ibis","upper95CI Phasianus colchicus","upper95CI Ceyx erithaca","upper95CI Aerodramus brevirostris","upper95CI Psilopogon virens","upper95CI Zapornia fusca","upper95CI Hirundapus caudacutus","upper95CI Trochalopteron subunicolor","upper95CI Bambusicola fytchii","upper95CI Emberiza rutila","upper95CI Arborophila rufogularis","upper95CI Babax lanceolatus","upper95CI Sylviparus modestus","upper95CI Machlolophus spilonotus","upper95CI Ficedula hyperythra","upper95CI Rostratula benghalensis","upper95CI Halcyon smyrnensis","upper95CI Alcedo atthis","upper95CI Ardea intermedia","upper95CI Columba hodgsonii","upper95CI Parus monticolus","upper95CI Psilopogon franklinii","upper95CI Chelidorhynx hypoxanthus","upper95CI Muscicapa sibirica","upper95CI Myzornis pyrrhoura","upper95CI Terpsiphone paradisi","upper95CI Chalcophaps indica","upper95CI Lophophorus sclateri","upper95CI Gallus gallus","upper95CI Aethopyga nipalensis","upper95CI Pteruthius melanotis","upper95CI Anas platyrhynchos","upper95CI Egretta garzetta","upper95CI Dicrurus macrocercus","upper95CI Liocichla phoenicea","upper95CI Rhipidura albicollis","upper95CI Otus lettia","upper95CI Dicaeum concolor","upper95CI Corvus corone","upper95CI Heterophasia pulchella","upper95CI Seicercus valentini","upper95CI Garrulax cineraceus","upper95CI Delichon urbicum","upper95CI Trochalopteron erythrocephalus","upper95CI Emberiza tristrami","upper95CI Jabouilleia danjoui","upper95CI Mergus merganser","upper95CI Procarduelis nipalensis","upper95CI Emberiza fucata","upper95CI Dendrocitta formosae","upper95CI Accipiter nisus","upper95CI Eumyias thalassinus","upper95CI Niltava grandis","upper95CI Cyornis rubeculoides","upper95CI Anas crecca","upper95CI Tarsiger cyanurus","SD Lophura nycthemera","SD Phalacrocorax carbo","SD Anser anser","SD Luscinia svecica","SD Lophophorus impejanus","SD Enicurus maculatus","SD Tragopan termminckii","SD Troglodytes troglodytes","SD Ithaginis cruentus","SD Culicicapa ceylonensis","SD Ixos mcclellandii","SD Cinclus pallasii","SD Sitta nagaensis","SD Pomatorhinus ochraceiceps","SD Lonchura striata","SD Dicrurus leucophaeus","SD Charadrius dubius","SD Treron curvirostra","SD Hirundo rustica","SD Myophonus caeruleus","SD Tarsiger rufilatus","SD Niltava davidi","SD Turdinus brevicaudatus","SD Treron sphenura","SD Dicrurus hottentottus","SD Streptopelia orientalis","SD Chloropsis hardwickii","SD Schoeniparus castaneceps","SD Pycnonotus melanicterus","SD Amaurornis phoenicurus","SD Niltava sundara","SD Vanellus cinereus","SD Gallinula chloropus","SD Bubulcus ibis","SD Phasianus colchicus","SD Ceyx erithaca","SD Aerodramus brevirostris","SD Psilopogon virens","SD Zapornia fusca","SD Hirundapus caudacutus","SD Trochalopteron subunicolor","SD Bambusicola fytchii","SD Emberiza rutila","SD Arborophila rufogularis","SD Babax lanceolatus","SD Sylviparus modestus","SD Machlolophus spilonotus","SD Ficedula hyperythra","SD Rostratula benghalensis","SD Halcyon smyrnensis","SD Alcedo atthis","SD Ardea intermedia","SD Columba hodgsonii","SD Parus monticolus","SD Psilopogon franklinii","SD Chelidorhynx hypoxanthus","SD Muscicapa sibirica","SD Myzornis pyrrhoura","SD Terpsiphone paradisi","SD Chalcophaps indica","SD Lophophorus sclateri","SD Gallus gallus","SD Aethopyga nipalensis","SD Pteruthius melanotis","SD Anas platyrhynchos","SD Egretta garzetta","SD Dicrurus macrocercus","SD Liocichla phoenicea","SD Rhipidura albicollis","SD Otus lettia","SD Dicaeum concolor","SD Corvus corone","SD Heterophasia pulchella","SD Seicercus valentini","SD Garrulax cineraceus","SD Delichon urbicum","SD Trochalopteron erythrocephalus","SD Emberiza tristrami","SD Jabouilleia danjoui","SD Mergus merganser","SD Procarduelis nipalensis","SD Emberiza fucata","SD Dendrocitta formosae","SD Accipiter nisus","SD Eumyias thalassinus","SD Niltava grandis","SD Cyornis rubeculoides","SD Anas crecca","SD Tarsiger cyanurus","Mode Lophura nycthemera","Mode Phalacrocorax carbo","Mode Anser anser","Mode Luscinia svecica","Mode Lophophorus impejanus","Mode Enicurus maculatus","Mode Tragopan termminckii","Mode Troglodytes troglodytes","Mode Ithaginis cruentus","Mode Culicicapa ceylonensis","Mode Ixos mcclellandii","Mode Cinclus pallasii","Mode Sitta nagaensis","Mode Pomatorhinus ochraceiceps","Mode Lonchura striata","Mode Dicrurus leucophaeus","Mode Charadrius dubius","Mode Treron curvirostra","Mode Hirundo rustica","Mode Myophonus caeruleus","Mode Tarsiger rufilatus","Mode Niltava davidi","Mode Turdinus brevicaudatus","Mode Treron sphenura","Mode Dicrurus hottentottus","Mode Streptopelia orientalis","Mode Chloropsis hardwickii","Mode Schoeniparus castaneceps","Mode Pycnonotus melanicterus","Mode Amaurornis phoenicurus","Mode Niltava sundara","Mode Vanellus cinereus","Mode Gallinula chloropus","Mode Bubulcus ibis","Mode Phasianus colchicus","Mode Ceyx erithaca","Mode Aerodramus brevirostris","Mode Psilopogon virens","Mode Zapornia fusca","Mode Hirundapus caudacutus","Mode Trochalopteron subunicolor","Mode Bambusicola fytchii","Mode Emberiza rutila","Mode Arborophila rufogularis","Mode Babax lanceolatus","Mode Sylviparus modestus","Mode Machlolophus spilonotus","Mode Ficedula hyperythra","Mode Rostratula benghalensis","Mode Halcyon smyrnensis","Mode Alcedo atthis","Mode Ardea intermedia","Mode Columba hodgsonii","Mode Parus monticolus","Mode Psilopogon franklinii","Mode Chelidorhynx hypoxanthus","Mode Muscicapa sibirica","Mode Myzornis pyrrhoura","Mode Terpsiphone paradisi","Mode Chalcophaps indica","Mode Lophophorus sclateri","Mode Gallus gallus","Mode Aethopyga nipalensis","Mode Pteruthius melanotis","Mode Anas platyrhynchos","Mode Egretta garzetta","Mode Dicrurus macrocercus","Mode Liocichla phoenicea","Mode Rhipidura albicollis","Mode Otus lettia","Mode Dicaeum concolor","Mode Corvus corone","Mode Heterophasia pulchella","Mode Seicercus valentini","Mode Garrulax cineraceus","Mode Delichon urbicum","Mode Trochalopteron erythrocephalus","Mode Emberiza tristrami","Mode Jabouilleia danjoui","Mode Mergus merganser","Mode Procarduelis nipalensis","Mode Emberiza fucata","Mode Dendrocitta formosae","Mode Accipiter nisus","Mode Eumyias thalassinus","Mode Niltava grandis","Mode Cyornis rubeculoides","Mode Anas crecca","Mode Tarsiger cyanurus","site"
"1",0.0679389181933932,0.0156809453429539,0.00782914818086487,0.7463962137204,0.0217654617028588,0.58652746933211,0.0329588721560036,0.0137570942987654,0.0119108472755234,0.0687908133054009,0.173205239027561,0.214785248095827,0.0115092698709109,0.722079991430968,0.0551297927258367,0.245309018742037,0.00970055788118563,0.0645348054512593,0.703659372274728,0.548161279988906,0.0482594846393821,0.109358855640431,0.0653480916338781,0.202598137883974,0.148773111888112,0.0127122375163612,0.0875327638148521,0.224318451762138,0.0266470903550862,0.103903725865172,0.150342274807772,0.0162808699994496,0.0126357007696275,0.0061133783606364,0.0209852071168246,0.0861793721469711,0.0120212165060244,0.0687728396438813,0.0133771720385639,0.0087186441293811,0.68908095580131,0.0297652295415071,0.0108539870673876,0.0299325440602118,0.0346268030940978,0.0238993937083078,0.0296040395841255,0.0162377119287089,0.0097482107960783,0.0123353305418572,0.018255484044101,0.00993971465703473,0.0120196091177224,0.0125529355744387,0.00892335882968769,0.0213264521863025,0.00963938047647718,0.00919305846086583,0.0191414363140241,0.0223165246025958,0.0191523691871421,0.368613804386058,0.00951203373926421,0.0133430258052825,0.0165482509209157,0.0117470569693612,0.0100433992131076,0.720304194364563,0.0118398752499944,0.0130039090233004,0.0132304703846182,0.0150776165255475,0.779145009906387,0.0691155788010895,0.00766584146517605,0.0125230604733495,0.800972035295258,0.0134460383718824,0.0471244319403064,0.0062825180420627,0.0109176027507975,0.013284642770375,0.0107937642371528,0.0145219549394717,0.0135578384761606,0.00803676402665951,0.00905647467086021,0.0109446175956902,0.0139323800597899,0.00512159916060066,0.000216694305284912,0.000490932992965474,0.4425576905878,0.00156884520182513,0.196956712419032,0.000835271146512421,2.98280334695853e-06,4.3441671695273e-06,0.0026450700375441,0.011924173335187,0.023840643184153,2.61846871249993e-06,0.214623071560885,0.00124892383407321,0.0312913390492851,3.11357583019711e-06,0.000984177253171296,0.271994701653763,0.20631041932312,0.00162921067443716,0.0109537392619335,0.00242876939310783,0.0146651338914969,0.00409568892847169,2.96406585365247e-06,0.00146389764457391,0.0385897858715602,0.00026472442523428,0.0243677013286715,0.00588609838692643,0.000707162055123734,4.1938078511775e-06,0.000125512905283422,0.000479340469859073,0.00676206904699731,5.47606032779035e-06,0.00125284068773726,6.13265451372726e-06,3.41106101150803e-06,0.181586139655099,0.000398822979770105,2.85109204391166e-06,4.43931747492166e-05,5.41112142541563e-05,2.70390994364132e-05,0.000212321687151525,6.06627462157309e-06,0.000109911747859512,4.73173633542067e-06,0.000128721491543268,3.9499900387479e-06,3.85584496751686e-06,3.44670177212774e-06,2.37519626915298e-06,1.16000734629554e-05,3.50272511917405e-06,4.53259253831762e-06,6.47687093437192e-06,2.17214518685049e-05,0.000440063395390752,0.209245727951862,3.50071820876502e-06,7.62441612844255e-06,0.00147443649738214,2.87113746875377e-06,3.61531780132648e-06,0.183172880641585,2.48260344776742e-06,3.99179638216725e-06,3.62769129526601e-06,1.39244082391702e-05,0.249270065054178,0.00251565305472726,2.54316483088798e-06,4.92301140591577e-06,0.288352731308809,3.34434174124788e-06,0.000189748836877421,0.000203319816970532,3.56080429497623e-06,5.02946961484223e-06,3.6453663174177e-06,4.6459377222099e-06,3.5950413566542e-06,3.4033165641537e-06,4.0413753822057e-06,4.53396393327812e-06,4.17412477626213e-06,0.26013846942241,0.0933994717992781,0.032665452475913,0.959178599218157,0.0858981262160945,0.932202875039161,0.171868400478688,0.120229847271029,0.098928546308567,0.331052193375475,0.602325200446452,0.657163372387496,0.0935462471098225,0.990542678729873,0.310814292412923,0.692729515424407,0.0858088687152464,0.371237511816969,0.975513853428288,0.888537599387393,0.231469869058238,0.388169503775796,0.309430458186388,0.677919368271079,0.646931972863426,0.113574040008378,0.483256721620795,0.606540514921408,0.166394374138073,0.239701810228647,0.610715460071747,0.0699865673653616,0.105125376365841,0.032111396441609,0.1122283805678,0.321469090485479,0.0956716176188057,0.37859783074639,0.11060692951565,0.0742476930157638,0.982869239619712,0.177076202976069,0.0950208132297069,0.232986520302132,0.275189299938899,0.19706296926498,0.203919348848846,0.153346346150097,0.057265177162044,0.0996797716581775,0.120341668447138,0.0790932964668867,0.100275075715417,0.110445043234979,0.0755411409659053,0.18602468810511,0.0777429047229147,0.0731885664646909,0.174594386544224,0.182569732418846,0.0974144528948645,0.51549616331474,0.0808103373372449,0.110498037887443,0.0603695376521646,0.102489254739626,0.0847037947189316,0.991625675622213,0.102581433810855,0.105506097442744,0.112195134742337,0.122069948035978,0.994813056099068,0.327227700654273,0.0632274595122728,0.106911118363367,0.994300994523289,0.118607135012208,0.341183262314263,0.030396021259444,0.0898925052441176,0.121529010249084,0.0968659641453826,0.129670407900247,0.119338529790407,0.0628613470241405,0.0716264586675942,0.0964775634041368,0.120174054773247,0.0699749159381483,0.0277496357342114,0.0095049283207626,0.140319110892768,0.0232049024767409,0.205121359857082,0.0512118113080416,0.0523848789256499,0.0438254589542788,0.0914640978512127,0.156223592100089,0.166262005546317,0.0440726973420294,0.221710302909374,0.0837081697316525,0.178232446101596,0.0383676194382498,0.101467451872317,0.19575429532509,0.183193999474625,0.0667112745340703,0.0990554167299214,0.0835213315646231,0.175691859936715,0.173552065677684,0.047577905082071,0.130306071081981,0.14957659871253,0.0514864437282523,0.0563754839307157,0.159602447589743,0.0197933077417347,0.0455875017643161,0.0102133361573528,0.0340088297783281,0.0858649161660765,0.0456733685379725,0.103474206454288,0.0461946688636621,0.032689323980867,0.227711970602923,0.0527395932661312,0.042706805937528,0.0777224853665835,0.0854824224741288,0.0682004401396389,0.0624184310375817,0.0515341518979049,0.0186282653185127,0.0474063879546621,0.0398077137007332,0.0404919323025911,0.0482452006964722,0.0478897241892484,0.0363807299883446,0.0635676107333064,0.0376937441951793,0.0352856981011281,0.0675108404057144,0.0686675188501677,0.0295934561148388,0.0786763599691623,0.0391410569307375,0.045607196760337,0.0165368493886574,0.0447630565983003,0.0384639093740459,0.231944536798228,0.0473330994234748,0.0504546701088198,0.0492586138954492,0.0472777986726386,0.208443473133962,0.0889957974479088,0.032309259378751,0.0444449501621937,0.192455153333567,0.0492479065352107,0.0968865792157063,0.0100529757430562,0.0431881133783646,0.0465505900825125,0.0387077171249908,0.0519960670314472,0.0508467347808864,0.0314636849631289,0.0368852947763542,0.0415896213170386,0.0540792544493481,0.0358298631056678,0.100260632613101,0.0110053020048324,0.628653826776317,0.0166645895102145,0.20210452686197,0.015650415473203,0.0355620379203446,0.00326411825703621,0.101171437381263,0.129470698633383,0.151101522474138,2.6613302584371e-05,0.420150514048746,0.00403573559795146,0.272919644759946,0.00244894244776827,0.00821677297920281,0.616774162161933,0.256942657307813,0.0324979701223567,0.112032735027126,0.0230426447489723,0.293881449839607,0.0795816366511978,0.00319534690428276,0.0228447864926189,0.0824351261257183,0.00244463312002756,0.105128437880933,0.0824395413520739,0.00807398541650932,0.000703639942347575,0.0963580872583129,0.0292195855268942,0.0197174444944725,0.000392232902675639,0.205240228748392,0.000635302678645104,3.23384836261715e-05,0.471675217303021,0.00181484064250815,0.000376964612808309,0.00793332409281367,0.000277737061681954,0.000471153460912378,0.0251167379797366,0.000827024287518805,0.00493510120611565,0.018301540334048,0.00313721682947609,4.14425173186634e-06,0.0140271228717729,0.0046288510842976,0.000638397402693774,0.00533801896239277,3.87445374274136e-06,0.00153066295371458,0.000117507961730592,0.000811482295749476,0.00674187762553473,0.398299079649643,0.0093585480864439,0.0133763412147902,0.0181098462609895,0.00997844233728429,0.00512578870319054,0.447546051593137,0.00258803476942526,0.000780063338598281,5.0386527246671e-05,0.00609645000068461,0.487933187612618,0.040832137097603,0.00273661960287135,0.00676546554471782,0.816373699296768,0.00230196133325808,0.00104078638236011,0.0175932259267985,0.00142150144692374,4.81266952066565e-05,0.00045662138167622,0.0135387106968239,0.00381797393033089,8.65533931647435e-05,0.00346476485259923,0.00417028707901485,0.000664267725103874,"GLG23033"
