"","site","altitude","river","tributary","longitude","latitude","riverOrigin","river_width","TEMP","Human_modification_1km","Percent_of_forest_cover_1km","Patch_density_1km","Edge_density_1km","Regional_Division","zone","annual_precipitation","mean_temperature","Mean Scincella doriae","Mean Glyphoglossus yunnanensis","Mean Brachytarsophrys feae","Mean Boulenophrys lushuiensis","Mean Nanorana yunnanensis","Mean Hyla annectans","Mean Zhangixalus dugritei","Mean Polypedates braueri","Mean Bufo gargarizans","Mean Amolops afghanus","Mean Nanorana aenea","Mean Megophrys gigantica","Mean Oreolalax rugosus","Mean Kurixalus verrucosus","Mean Zhangixalus burmanus","Mean Amolops bellulus","Mean Leptobrachium chapaense","Mean Amolops viridimaculatus","Mean Tylototriton panwaensis","Mean Rhacophorus rhodopus","Mean Duttaphrynus melanostictus","Mean Odorrana andersonii","Mean Xenophrys glandulosa","Mean Odorrana macrotympana","Mean Polypedates impresus","Mean Amolops yangensis","Mean Microhyla mukhlesuri","Mean Limnonectes longchuanensis","Mean Leptobrachium tengchongense","Mean Amolops sp1","Mean Odorrana grahami","Mean Xenophrys periosa","Mean Bufo aspinius","Mean Polypedates megacephalus","Mean Pelodiscus sinensis","Mean Fejervarya multistriata","Mean Scutiger sp3","Mean Megophrys major","Mean Bufo tuberospinius","Mean Scutiger sp1","Mean Rana chaochiaoensis","Mean Zhangixalus smaragdinus","Mean Nanorana chayuensis","Mean Amolops putaoensis","Mean Leptobrachella sp","Mean Hemidactylus aquilonius","Mean Tylototriton verrucosus","Mean Tylototriton shanjing","SD Scincella doriae","SD Glyphoglossus yunnanensis","SD Brachytarsophrys feae","SD Boulenophrys lushuiensis","SD Nanorana yunnanensis","SD Hyla annectans","SD Zhangixalus dugritei","SD Polypedates braueri","SD Bufo gargarizans","SD Amolops afghanus","SD Nanorana aenea","SD Megophrys gigantica","SD Oreolalax rugosus","SD Kurixalus verrucosus","SD Zhangixalus burmanus","SD Amolops bellulus","SD Leptobrachium chapaense","SD Amolops viridimaculatus","SD Tylototriton panwaensis","SD Rhacophorus rhodopus","SD Duttaphrynus melanostictus","SD Odorrana andersonii","SD Xenophrys glandulosa","SD Odorrana macrotympana","SD Polypedates impresus","SD Amolops yangensis","SD Microhyla mukhlesuri","SD Limnonectes longchuanensis","SD Leptobrachium tengchongense","SD Amolops sp1","SD Odorrana grahami","SD Xenophrys periosa","SD Bufo aspinius","SD Polypedates megacephalus","SD Pelodiscus sinensis","SD Fejervarya multistriata","SD Scutiger sp3","SD Megophrys major","SD Bufo tuberospinius","SD Scutiger sp1","SD Rana chaochiaoensis","SD Zhangixalus smaragdinus","SD Nanorana chayuensis","SD Amolops putaoensis","SD Leptobrachella sp","SD Hemidactylus aquilonius","SD Tylototriton verrucosus","SD Tylototriton shanjing","lower95CI Scincella doriae","lower95CI Glyphoglossus yunnanensis","lower95CI Brachytarsophrys feae","lower95CI Boulenophrys lushuiensis","lower95CI Nanorana yunnanensis","lower95CI Hyla annectans","lower95CI Zhangixalus dugritei","lower95CI Polypedates braueri","lower95CI Bufo gargarizans","lower95CI Amolops afghanus","lower95CI Nanorana aenea","lower95CI Megophrys gigantica","lower95CI Oreolalax rugosus","lower95CI Kurixalus verrucosus","lower95CI Zhangixalus burmanus","lower95CI Amolops bellulus","lower95CI Leptobrachium chapaense","lower95CI Amolops viridimaculatus","lower95CI Tylototriton panwaensis","lower95CI Rhacophorus rhodopus","lower95CI Duttaphrynus melanostictus","lower95CI Odorrana andersonii","lower95CI Xenophrys glandulosa","lower95CI Odorrana macrotympana","lower95CI Polypedates impresus","lower95CI Amolops yangensis","lower95CI Microhyla mukhlesuri","lower95CI Limnonectes longchuanensis","lower95CI Leptobrachium tengchongense","lower95CI Amolops sp1","lower95CI Odorrana grahami","lower95CI Xenophrys periosa","lower95CI Bufo aspinius","lower95CI Polypedates megacephalus","lower95CI Pelodiscus sinensis","lower95CI Fejervarya multistriata","lower95CI Scutiger sp3","lower95CI Megophrys major","lower95CI Bufo tuberospinius","lower95CI Scutiger sp1","lower95CI Rana chaochiaoensis","lower95CI Zhangixalus smaragdinus","lower95CI Nanorana chayuensis","lower95CI Amolops putaoensis","lower95CI Leptobrachella sp","lower95CI Hemidactylus aquilonius","lower95CI Tylototriton verrucosus","lower95CI Tylototriton shanjing","upper95CI Scincella doriae","upper95CI Glyphoglossus yunnanensis","upper95CI Brachytarsophrys feae","upper95CI Boulenophrys lushuiensis","upper95CI Nanorana yunnanensis","upper95CI Hyla annectans","upper95CI Zhangixalus dugritei","upper95CI Polypedates braueri","upper95CI Bufo gargarizans","upper95CI Amolops afghanus","upper95CI Nanorana aenea","upper95CI Megophrys gigantica","upper95CI Oreolalax rugosus","upper95CI Kurixalus verrucosus","upper95CI Zhangixalus burmanus","upper95CI Amolops bellulus","upper95CI Leptobrachium chapaense","upper95CI Amolops viridimaculatus","upper95CI Tylototriton panwaensis","upper95CI Rhacophorus rhodopus","upper95CI Duttaphrynus melanostictus","upper95CI Odorrana andersonii","upper95CI Xenophrys glandulosa","upper95CI Odorrana macrotympana","upper95CI Polypedates impresus","upper95CI Amolops yangensis","upper95CI Microhyla mukhlesuri","upper95CI Limnonectes longchuanensis","upper95CI Leptobrachium tengchongense","upper95CI Amolops sp1","upper95CI Odorrana grahami","upper95CI Xenophrys periosa","upper95CI Bufo aspinius","upper95CI Polypedates megacephalus","upper95CI Pelodiscus sinensis","upper95CI Fejervarya multistriata","upper95CI Scutiger sp3","upper95CI Megophrys major","upper95CI Bufo tuberospinius","upper95CI Scutiger sp1","upper95CI Rana chaochiaoensis","upper95CI Zhangixalus smaragdinus","upper95CI Nanorana chayuensis","upper95CI Amolops putaoensis","upper95CI Leptobrachella sp","upper95CI Hemidactylus aquilonius","upper95CI Tylototriton verrucosus","upper95CI Tylototriton shanjing","rich.mean","rich.sd"
"1","GLG23033",1652,"dy",2,97.7165,24.7706,"insideGLGS",12.1,14.6,0.33357,0.686869,127000000000,7438730,"Southwest",3,1775,16.149999777476,0.0267766203162113,0.0841806202283779,0.579824101932223,0.643264708323359,0.849789610348261,0.327520654562471,0.111332658429273,0.768292739174628,0.482656734523532,0.229427727317901,0.5197698289132,0.160229763728576,0.0284153120413001,0.136796093308813,0.304966452123275,0.341724749844927,0.81400996150537,0.732493926397563,0.159853982660937,0.0898570074219432,0.692708487692305,0.973472559449106,0.994909967832884,0.0522862065858356,0.197048035021933,0.0187949921112823,0.333033607042769,0.448891522195822,0.308132866246437,0.198457046117318,0.629528429613336,0.0706769207369576,0.447166562025371,0.297309794884355,0.082379824483221,0.446162804594409,0.0375224005875537,0.434403036571714,0.495067402671259,0.0453719168672842,0.406565403977495,0.267249435957004,0.402028503024132,0.0479651070826441,0.0358915328605235,0.0657477559234418,0.0762130505710815,0.0955866068519453,0.051038796371679,0.101869074850624,0.191303934500111,0.155254869158175,0.0942156329587997,0.156284248109104,0.104995650166815,0.219979051243714,0.158933116270665,0.13670911508631,0.192339167241793,0.180407831175536,0.049744854646655,0.159824071439669,0.169782111061164,0.161686344322829,0.113025995339188,0.136461970210307,0.132309684030909,0.0874569784368509,0.137999408138007,0.0276938581094925,0.00824403718385921,0.0684144644651353,0.155747978743271,0.0331754832283065,0.224489012984021,0.183001633722276,0.16056166344712,0.156418241962465,0.162239314505588,0.0705578458414839,0.161026310849383,0.241052774692996,0.146024835808736,0.19172471192763,0.0617193367193681,0.166622149524383,0.157525506107851,0.0692203408862642,0.175891894964157,0.163984781219123,0.175768708649414,0.0577262749379486,0.0910664454161641,0.134957298789115,0.124032931834986,0.144993231755906,0.00013571049208701,0.00186866338477929,0.200013000070565,0.322844307307789,0.612282482026599,0.0784951224879368,0.00722666927667613,0.232829566972378,0.177419388117872,0.0423247216361902,0.157269103006581,0.00558580861780856,0.000207609627675501,0.00668815676482583,0.0620597665990788,0.0876580140508914,0.528486505651763,0.423712899269094,0.0109842532164991,0.00663069534787136,0.384803673484785,0.89561331721302,0.971602908650486,0.00122709283376439,0.0170123736317731,0.0000703664928071196,0.0420761110178606,0.124561725973683,0.059593657945042,0.0193709201056555,0.282509386709738,0.00487132308743424,0.163453489016929,0.0257465696183413,0.000927443679541623,0.111109003784383,0.000247516163534928,0.143138862025534,0.19290505295933,0.000525068535368467,0.109237550987843,0.0425206904644523,0.113983266970359,0.00177851340050697,0.000096877886526886,0.000133162462447334,0.000769278116769712,0.00171701710753376,0.173356001451564,0.373057034280226,0.90383480417536,0.901962708031998,0.969346493392548,0.666937881674413,0.40228493526995,0.995090111697992,0.77863452895868,0.562365970574986,0.876562434740662,0.739879540636054,0.165255881349404,0.63326905333512,0.702122742333145,0.702334884269377,0.96640711747175,0.935506709175985,0.509547811001656,0.325353128262026,0.909832734129138,0.998289923118398,0.999881265073415,0.260628933933205,0.584923203236234,0.124718366615784,0.86455108694258,0.812210764749917,0.672624703748997,0.607788062812147,0.894840081711611,0.264024201586064,0.766595906313698,0.906590347642019,0.532148740788276,0.825222785589457,0.2153512714414,0.76250776235776,0.775363751144917,0.248415332307619,0.766886798934997,0.654263653893674,0.780248342344258,0.208383803582186,0.261894798690005,0.505997778836223,0.458128501543423,0.580189771568348,12,6.9199739944596
"2","GLG23034",1789,"dy",2,97.718,24.8064,"insideGLGS",10.8,14.6,0.209193,0.901745,84395499520,4077290,"Southwest",3,1767,15.1583333015442,0.0333402294709085,0.0881555401852313,0.714507784503151,0.755026047063691,0.822240064737356,0.33360684520511,0.178961369257144,0.710372888181356,0.360689500807468,0.32845369917915,0.636052216420053,0.17921751775043,0.0251198593146566,0.135684472211404,0.395678600385776,0.381515893155236,0.763466064753495,0.595870126252771,0.0703397543763771,0.0970623106859376,0.524406831860204,0.948606678645552,0.995294471428226,0.0419747020663851,0.130756519212791,0.0242153798077154,0.188093756486533,0.426730851756778,0.40020343947188,0.184547714973992,0.249471140474243,0.0845431759757779,0.346516282740726,0.350191608363387,0.0445908627614887,0.164898414519562,0.0317664643824434,0.527963465548246,0.362899809335513,0.0663978495061341,0.247911152612486,0.31654193202525,0.402999270595435,0.0818855229874674,0.0200516111085075,0.045925493975517,0.0311747064974052,0.064386488426658,0.0611729580894716,0.10927925655809,0.165063282965556,0.117946356672882,0.0913829875950627,0.143439503588656,0.131372295351009,0.25296324530295,0.133352048870588,0.156325895217099,0.172603220301639,0.18642541304727,0.0418900790775909,0.155386228874285,0.167896882033955,0.152845619268213,0.116195372507441,0.145886988503434,0.0725823913117537,0.087031979324971,0.141773961880283,0.0447482212080917,0.00857357738463215,0.056230587304686,0.122889774092091,0.0415512476641636,0.173778331087718,0.170661817817256,0.159934559732062,0.143739157389257,0.121511873407196,0.0769011557227665,0.13347064457939,0.248734072594452,0.116812937441438,0.117727373162576,0.0531085690501782,0.147581678885027,0.133054733267728,0.0892131145497816,0.133446835546991,0.171483301988498,0.155236738841307,0.0838788228421828,0.0662718777737664,0.113685471651683,0.0760279049219767,0.119775543009486,0.000155660205381558,0.00205567205306048,0.340463908829339,0.49470215361738,0.61944381891778,0.0942858724937267,0.0191543520556967,0.136280320409607,0.123023590272283,0.0880012304129564,0.286427301972359,0.00764280349059962,0.000212473143302633,0.00531697171311177,0.116764088617088,0.124025957298161,0.495617822323409,0.299193386411714,0.00347704164475578,0.00779646723869445,0.25677968353955,0.83033186542152,0.97592605009846,0.000812284185070444,0.00881944600385013,0.00009756130530581,0.0153155076476922,0.137244437186168,0.117606625790869,0.0205890396755312,0.0665274614201114,0.00683663467001952,0.123464458306497,0.0413308445758331,0.000198208555286347,0.0234536956427728,0.000154495149868805,0.246491997778154,0.133189577560035,0.000875140808398953,0.0530385252541838,0.0589927394086179,0.138142540968123,0.00386897843803161,0.0000351801470359681,0.0000566540267798649,0.000159262877071006,0.000671236851295237,0.208337319720716,0.409807834406404,0.960211798562796,0.94108004992624,0.952209724416172,0.646369432537321,0.508562149232601,0.995891875383916,0.634473395585837,0.682904097742183,0.925780254869866,0.72224695074871,0.148775719537233,0.612072359617992,0.745978775650544,0.70073717677809,0.945603445801244,0.859468724768578,0.266080752701675,0.338071349304785,0.798891866012532,0.995148574388518,0.999912572556542,0.192704946112364,0.46677475003984,0.150465466419608,0.689916631274116,0.787996771587184,0.720900671649031,0.567644784651612,0.518318504367351,0.301939150815374,0.62937936105217,0.917241086412601,0.37195934034921,0.484477108314874,0.19405736974067,0.809490883865792,0.630484951529828,0.319181238739166,0.554880415701044,0.705988899270733,0.732123056613803,0.336103412021199,0.145285678430707,0.37292147163462,0.199271653651559,0.448565346764408,12,6.86637863203726
"3","GLG23035",1296,"dy",2,97.6605,24.6304,"outsideGLGS",21.9,18.1,0.257518,0.445363,63296700416,5197770,"Southwest",3,1758,17.6416665712992,0.0092046757137642,0.0192107159523568,0.448817117407677,0.410282017634978,0.398574174201081,0.204831223099442,0.0232364361872947,0.603137832435767,0.255799925773993,0.161124196719915,0.196500338580385,0.0474171189755063,0.00824822820473402,0.0816335610833581,0.0907523196187658,0.175453125993728,0.363522265914538,0.313660776715153,0.0512439976408739,0.0222096541930975,0.50779416118678,0.834869495149309,0.978247873545561,0.0196781788485818,0.11956439196788,0.00719396254816025,0.244497177451297,0.379450765727151,0.0877686249604447,0.0477652158238392,0.209045886702176,0.0465409593317766,0.252297124970971,0.143620190998497,0.05655502817235,0.524317108412748,0.0113289945860459,0.18722414361672,0.299596138059248,0.0104498612959827,0.169978641811213,0.142326895461854,0.163963410294082,0.022305233131503,0.0130359599690524,0.0214971539875788,0.0348343844727258,0.0604626121990626,0.0228624993011185,0.0248835564660797,0.167335739148129,0.132371270876221,0.126489701605912,0.103353328085027,0.0314691780037878,0.239465331744019,0.103198234160771,0.0979831651645778,0.123142478146901,0.0899144166944398,0.016175010863151,0.108038314363795,0.0730975536535451,0.103067360702068,0.128522122186813,0.131761835676995,0.0530175548766454,0.0244169684849065,0.126622483057581,0.0960816818684325,0.0245787090188292,0.0258247985628602,0.106693119148616,0.0160162979608859,0.189227633394636,0.156894444193242,0.0670705430854115,0.0581501859475776,0.106005353025277,0.041807440348427,0.107873497688863,0.174177108489498,0.118450399872806,0.171654755108781,0.0206305811137426,0.0960650862069081,0.109552608576241,0.0226331305742795,0.100067830447552,0.103391349309456,0.0948950341730364,0.0277135705378926,0.0559814845785981,0.0771117856400855,0.0720414726090185,0.107296014538329,0.0000463912349911194,0.000504098961898108,0.163863512923156,0.177727922903817,0.185818795619161,0.0551964648008594,0.000888799494294953,0.134721218753125,0.0977494534170867,0.0327978345913056,0.0366723657847242,0.000870332877114219,0.0000553692644882975,0.00491857155038272,0.0109525507532345,0.0385281781450579,0.148175064740974,0.105359587865052,0.00443228637736319,0.0011333312042989,0.261684812924238,0.603771365294876,0.908263808279905,0.00057088920927646,0.0122572868385806,0.0000258408581940345,0.0357944956979237,0.126353263644676,0.0120109913662037,0.00271362695458833,0.0549561087270383,0.00427344511716278,0.0883345464105824,0.00705578942830309,0.000855438699285069,0.206689793064361,0.0000756513119783891,0.0481353381713467,0.11943711718328,0.0000662934393500458,0.0377539148663578,0.0195696093480325,0.0375036545422116,0.000679474961797444,0.0000276492576868848,0.0000316206564680871,0.00042154624508941,0.00155123356562898,0.0513753836215155,0.0926763960017911,0.795585173446954,0.679263237852787,0.658513894659996,0.457843770793649,0.108255707607163,0.980249057876062,0.494074610484598,0.400220165806496,0.511286562182259,0.285839864599109,0.0519294498043837,0.361024103666222,0.288879458049869,0.424307539781152,0.643140158520576,0.610338399937584,0.188048797812213,0.0882997788595251,0.752513161688251,0.967717180153532,0.998683947336523,0.0872024870875688,0.421519642991916,0.0408301297287603,0.775068385335671,0.716926209046532,0.264237253039045,0.201882506063391,0.469517478160214,0.158526637134426,0.497313747278236,0.716069833419784,0.379454542935679,0.842892439127206,0.065912680091508,0.414712405760165,0.545424732854055,0.0672141830212788,0.431138026658066,0.413347897035568,0.393536246324751,0.0970493607386536,0.0915851654789012,0.157450220768445,0.235463682657976,0.359450373497817,11,6.58095315857251
"4","GLG23036",1300,"dy",2,97.6227,24.5132,"insideGLGS",9.2,16.8,0.165879,0.916437,63296700416,2489950,"Southwest",3,1742,17.9999999205271,0.014447403222823,0.0315499014190566,0.647200975882904,0.468344944707535,0.582905201107182,0.161417229743716,0.0677914144594357,0.651172680057154,0.154473655732241,0.643155942594073,0.346337295180017,0.0977162831883274,0.0150429553935435,0.137907116677168,0.151324469011617,0.160987362177674,0.641134876401097,0.254588387905178,0.0278055046325359,0.0753499194075207,0.46050047121325,0.930644149530532,0.994733795706831,0.0623566920377352,0.145810513327237,0.0133625480814587,0.236836798932048,0.622719336732109,0.154548995197949,0.0813334680345199,0.107823214939512,0.241227361772325,0.160502227059821,0.268758761129109,0.0410693752856508,0.216872598942613,0.0151719068400357,0.650155665740315,0.17956765395397,0.0192193744658044,0.102447017062826,0.464881776963992,0.209896789478294,0.0699801919953659,0.0158636836861659,0.0242908293304357,0.0256251338570281,0.0376284998433051,0.0319441789930434,0.0440019149032574,0.153770833472382,0.136538487587808,0.117863221074032,0.0911223609008458,0.0596464757863837,0.27323601413232,0.0761337555889312,0.141066150098655,0.158369920678543,0.132667875901663,0.0226954138238397,0.142212414041235,0.102403688162936,0.0949980146233958,0.115062926484241,0.109007479687618,0.0331201444817656,0.0558733253395173,0.11584872068049,0.0517664675684251,0.00900796428197396,0.0595676047951757,0.105986708365951,0.0207113678073174,0.177786446719378,0.141112009905965,0.0926613345759604,0.081616029404753,0.0620404846439511,0.117552536145706,0.0767242765825204,0.211078272030408,0.111111494610374,0.132422356136063,0.0262724009816019,0.118916743089239,0.0812507051171797,0.0329076163198451,0.0688188347143225,0.170663234067369,0.0983420376752501,0.0579732358877821,0.0586691041084778,0.0808567850403061,0.0689998313676771,0.0897337077958995,0.0000871198930479794,0.000687944468974963,0.334729620497783,0.219937141186465,0.338939299315562,0.0391495882756982,0.00525808449704435,0.125509391476153,0.0443032131273998,0.34550561777798,0.0969953865763884,0.00343265345303482,0.000121119599074154,0.0115492417651486,0.0258025181604118,0.0329655647718697,0.40789683731521,0.0810932782836838,0.0011164955134108,0.0105384886157797,0.245775046060439,0.791003042231046,0.970556877700341,0.00461815428550791,0.0228518059409355,0.0000715365652166039,0.0356922972038618,0.340550405145694,0.0302172266029418,0.0068171926080204,0.0242598256832885,0.0641718995096468,0.0463802750511414,0.0391175062378237,0.000272982731173099,0.0515909928609463,0.000103918594368971,0.400930376621729,0.0568877421066219,0.000196204232542554,0.0160134281171161,0.160363408264272,0.0624363278325632,0.00694426958292092,0.0000333408018930476,0.0000281496473285098,0.000160612117695491,0.000439553556527275,0.0823364494785138,0.145294057204678,0.913946164535594,0.74634101120974,0.800055106836162,0.374870550977303,0.228968959190584,0.994387717350487,0.336004118394066,0.887983919885829,0.711981172782438,0.525783971532768,0.0830059622995099,0.56637534611771,0.41684322047432,0.390441557935442,0.84766097478865,0.494376966875088,0.114556337679674,0.218403036465995,0.697968637203767,0.99176728867483,0.999896460120096,0.232238194296421,0.417989731906452,0.0705892671441567,0.742299827103552,0.884376045418812,0.38237636497624,0.305727916112862,0.246079253249286,0.505298965342212,0.344702275228752,0.847353754523234,0.330178009124689,0.543603455354469,0.0964146295122577,0.857093337149934,0.367034073810758,0.113651398049793,0.276245800123343,0.806304908801511,0.433829895867714,0.234951310161788,0.096483423921467,0.179327873837451,0.165954554414889,0.263540865283074,11,6.583968055282
"5","GLG23037",405,"dy",2,97.5534,24.486,"insideGLGS",18.4,20.3,0.169476,1,10549399552,0,"Southwest",3,1712,22.058333158493,0.0121872434870766,0.0187571589684001,0.564770845063371,0.162774477264361,0.233958904632723,0.0873610867778483,0.0317982892142743,0.557071598107956,0.0472328098294395,0.929568183527673,0.0991632013170565,0.0628602687081453,0.0145041310720245,0.203012775022296,0.0421915896831648,0.0480046251075361,0.385400590778108,0.0473834640865689,0.0111868258439352,0.0968407808497034,0.407544460725862,0.86255678162254,0.988782327860243,0.195187806931805,0.22781288372812,0.0157053373587944,0.378829456056746,0.832647600955289,0.0404855120090802,0.0332661822244075,0.0339829095984558,0.757607970445968,0.0581377886479403,0.231561919225258,0.061642979434195,0.336163951744814,0.0131036760685959,0.828614208391004,0.0734771059252412,0.00737611133150559,0.0322943521651277,0.711756912295896,0.11657887337062,0.112555199671383,0.0227778937391474,0.0170786133182797,0.0319381680690548,0.0316374385464902,0.0381815991618312,0.040479842178414,0.201412474016508,0.119381800436359,0.136018967500011,0.0919263097088883,0.0529084766042462,0.338076950683674,0.0471334473163374,0.0775660918842141,0.102383266306523,0.124330958068863,0.0321182791503111,0.203441812686914,0.0626536689327118,0.0612369350975632,0.17226974664838,0.0519571691557141,0.0225621565263222,0.0942231648969558,0.171472416817737,0.131041871806398,0.0273980606869663,0.145433558254441,0.156175922429763,0.0328808408990704,0.243354081280164,0.131202622157506,0.0560829785734196,0.059496274423524,0.0408939697786743,0.154583037906007,0.057133317698829,0.21720046702794,0.139870183785186,0.237042669815708,0.0357631323043618,0.123464291472419,0.0643666539397691,0.0216634867739105,0.0443365719234348,0.204732785508862,0.102392535259127,0.110606067290966,0.0741900068248251,0.0705611507787733,0.0887785085637877,0.091379021226506,0.0000153425114117672,0.0000711521688875033,0.177637049347797,0.019603037198381,0.0442618626230642,0.00492032683786328,0.000248552215428963,0.0302641048091895,0.00338075250365362,0.705754916576989,0.00517400431896592,0.000283744081663484,0.0000282634390678049,0.00929235509383739,0.000620113578453749,0.00119045078083562,0.110810929859734,0.0029811299788129,0.0000482062070365136,0.00563386752185098,0.122655911376823,0.502003516266151,0.916846957451912,0.0237912227409526,0.0285362232869045,0.000029492311401691,0.049946895625162,0.496867464060256,0.00081443813164786,0.00038785717946192,0.00158296458859606,0.381081979492916,0.00471977970057993,0.0138638495033092,0.000140903190255112,0.0413853667619104,0.0000194687316155462,0.528579683672586,0.00726026554384516,0.0000093418141082019,0.000855986208073145,0.251581625588858,0.00950832800137943,0.00539422905760063,0.000013417501716137,0.000004019699903271,0.0000437080205501789,0.0000521081048803607,0.0824620257989319,0.123629800758938,0.921203697713169,0.465037392858987,0.563770181415617,0.330913342727035,0.180015657437929,0.998337404600286,0.182123183374547,0.997309311077221,0.382429709213172,0.403741078134091,0.10516293595192,0.804034887975674,0.22313986801253,0.230538726086242,0.751523067763566,0.182974079075887,0.0708812987425352,0.363613507522478,0.771344301058085,0.993977100946233,0.999956494603638,0.561097045065994,0.607776842825341,0.108166933539836,0.935160540490664,0.988232071448651,0.207403059425883,0.204816533294446,0.143992802437992,0.969068832380384,0.215086576391115,0.846565899161928,0.522243303758766,0.901952570159468,0.0875489403313313,0.97846121622949,0.234842674170341,0.0622886367682686,0.166705993766939,0.982549479501909,0.381275512063781,0.43184492038599,0.186286245708868,0.152443278926777,0.250320841283672,0.227195382697573,11,6.21258104982133
"6","GLG23038",220,"dy",2,97.5319,24.4376,"insideGLGS",23.8,21.9,0.280218,0.988981,52747198464,1027100,"Southwest",3,1716,22.975000222524,0.0121056760458888,0.0196609792805849,0.477862646564653,0.0998262298720324,0.281881427403881,0.0816170031237859,0.0251410821523344,0.613413412525251,0.0565331241559487,0.939255646139304,0.0698141226750543,0.0596371845319578,0.0176676822118617,0.214358050147897,0.030768425888012,0.0301113850634889,0.495783909349875,0.0707211004567403,0.0169489833667395,0.12141267145294,0.536170208466235,0.93543219286298,0.992568811187848,0.268709875851305,0.294952759644465,0.0136257091319776,0.531410072172835,0.834320396987764,0.0274483298370919,0.0409650833920101,0.0949188881219482,0.802729961610537,0.0677749942294468,0.228249135220694,0.089957492174309,0.473292989018375,0.0136369125108145,0.856384467941856,0.0953478706739881,0.00586431659559134,0.0453726647535431,0.755500271619153,0.13040727092477,0.0943163862279949,0.0365276676115771,0.0236054135883453,0.0561128457640881,0.0369740667999647,0.0368656352500427,0.0397379508970765,0.194905702157359,0.0782652052450862,0.138278433921401,0.0836222553917072,0.0438218655176288,0.321442966942863,0.0511704709969607,0.0685590072071137,0.0754077544686943,0.121649674834389,0.0364227854938016,0.210983373525481,0.0469947244841074,0.0391988486893036,0.167501726858978,0.0683378061349741,0.031210352044921,0.1083118935219,0.165428791491701,0.0712036387073937,0.0178239537993541,0.161035706726268,0.168973219742061,0.0271317116790597,0.241880728982545,0.125470031533662,0.0387183971492497,0.0653560422467979,0.0856870932437135,0.134242101345097,0.0602669538499248,0.215630619579849,0.162630322912547,0.241767794193517,0.0350417355869413,0.106410345437172,0.0743135558466302,0.0170612767378839,0.0569940717576883,0.182470150236869,0.1062076837654,0.0917788032612038,0.0977978147710074,0.0824106598953473,0.124048606420995,0.100460229213926,0.0000159371152343074,0.0000789263239142829,0.142187884071395,0.0119096077678761,0.0716078959589728,0.00488365916545343,0.000142262927919962,0.0505125139435493,0.00510266471647331,0.749003477690974,0.00348119824701258,0.000248721875161584,0.0000451488361350838,0.0110950403833035,0.000404853699128654,0.000813359387823365,0.189639276453624,0.00520359161614329,0.000113865564485599,0.00776018537803076,0.224939166991516,0.742335964775479,0.937173930935919,0.0433758013302311,0.0546541267974678,0.0000267045854771331,0.107514502345159,0.523815005629463,0.000488891167139866,0.000548303374170805,0.00692385647914839,0.460687778063988,0.00663743056178796,0.0144485985400495,0.000352527454199086,0.0946923988526991,0.0000219120121708521,0.584018623932294,0.0119561326964252,0.00000693540020226813,0.00146666198491733,0.342882544651139,0.013256009449985,0.00489347657135826,0.0000283147787500437,0.00000826623489179335,0.000106640614055945,0.0000704140586041929,0.0766442346549345,0.134711703291707,0.867019279076501,0.310274037440586,0.590653655530919,0.298911883530262,0.146116223443315,0.998909320068339,0.193615092713082,0.997535106382273,0.273781922015384,0.408747681538122,0.112235743914221,0.836055206086572,0.161567961126047,0.144556587902878,0.815063543893183,0.252973964733372,0.100545503714538,0.412446199598444,0.853131756920047,0.997562309678691,0.999965902110664,0.641363643547371,0.68955948327503,0.0969825010837679,0.970912006553177,0.989231951062408,0.131656100127028,0.236019360967739,0.328000492636719,0.975133818990782,0.228939990661802,0.858298106679527,0.686569814899935,0.956797710660622,0.0929685452453941,0.981888692999999,0.282138880809529,0.0486019279905467,0.21340127174724,0.987184020134999,0.408561521825382,0.344318029967425,0.314860434158596,0.221327359299687,0.420272664377456,0.27564850443055,11,6.26683381797823
